x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,
0.0789,0.08051,0.0754,0.08277,0.0564,0.05114,0.05234,0.0502,0.04944,0.04856,0.04398,0.04793,0.05035,0.04962,0.05094,0.05056,0.04951,0.04846,0.04894,0.0515,0.0516,0.05137,0.0637,0.06383,0.0623,0.06084,0.05059,0.05737,0.05712,0.05658,0.05291,0.04693,0.04605,0.04353,0.03224,0.04244,0.04576,0.04337,0.04846,0.05399,0.07096,0.08439,0.09244,0.08913,0.10968,0.13933,0.12494,0.10012,0.308469223,0.310238826,0.310646294,0.306251694,0.284351853,0.279807195,0.288580599,0.299490573,0.291603186,0.284925209,0.283017908,0.262766244,0.25673364,0.256361079,0.242632733,0.24529144,0.245225943,0.24932087,0.248606499,0.254480967,0.263232544,0.271287617,0.272261019,0.295918697,0.308244687,0.309402276,0.314760293,0.305323791,0.289156831,0.278672777,0.267787527,0.269147254,0.264239782,0.261194313,0.258121867,0.240125356,0.245121395,0.234100511,0.224240226,0.223402123,0.230055539,0.24390223,0.248906546,0.256085243,0.261894212,0.269899588,0.276678731,0.286518017,1,"[[4], [1, 2, 3]]"
0.08051,0.0754,0.08277,0.0564,0.05114,0.05234,0.0502,0.04944,0.04856,0.04398,0.04793,0.05035,0.04962,0.05094,0.05056,0.04951,0.04846,0.04894,0.0515,0.0516,0.05137,0.0637,0.06383,0.0623,0.06084,0.05059,0.05737,0.05712,0.05658,0.05291,0.04693,0.04605,0.04353,0.03224,0.04244,0.04576,0.04337,0.04846,0.05399,0.07096,0.08439,0.09244,0.08913,0.10968,0.13933,0.12494,0.10012,0.1134,0.310238826,0.310646294,0.306251694,0.284351853,0.279807195,0.288580599,0.299490573,0.291603186,0.284925209,0.283017908,0.262766244,0.25673364,0.256361079,0.242632733,0.24529144,0.245225943,0.24932087,0.248606499,0.254480967,0.263232544,0.271287617,0.272261019,0.295918697,0.308244687,0.309402276,0.314760293,0.305323791,0.289156831,0.278672777,0.267787527,0.269147254,0.264239782,0.261194313,0.258121867,0.240125356,0.245121395,0.234100511,0.224240226,0.223402123,0.230055539,0.24390223,0.248906546,0.256085243,0.261894212,0.269899588,0.276678731,0.286518017,0.298339109,1,"[[4], [1, 2, 3]]"
0.0754,0.08277,0.0564,0.05114,0.05234,0.0502,0.04944,0.04856,0.04398,0.04793,0.05035,0.04962,0.05094,0.05056,0.04951,0.04846,0.04894,0.0515,0.0516,0.05137,0.0637,0.06383,0.0623,0.06084,0.05059,0.05737,0.05712,0.05658,0.05291,0.04693,0.04605,0.04353,0.03224,0.04244,0.04576,0.04337,0.04846,0.05399,0.07096,0.08439,0.09244,0.08913,0.10968,0.13933,0.12494,0.10012,0.1134,0.10825,0.310646294,0.306251694,0.284351853,0.279807195,0.288580599,0.299490573,0.291603186,0.284925209,0.283017908,0.262766244,0.25673364,0.256361079,0.242632733,0.24529144,0.245225943,0.24932087,0.248606499,0.254480967,0.263232544,0.271287617,0.272261019,0.295918697,0.308244687,0.309402276,0.314760293,0.305323791,0.289156831,0.278672777,0.267787527,0.269147254,0.264239782,0.261194313,0.258121867,0.240125356,0.245121395,0.234100511,0.224240226,0.223402123,0.230055539,0.24390223,0.248906546,0.256085243,0.261894212,0.269899588,0.276678731,0.286518017,0.298339109,0.305575164,1,"[[4], [1, 2, 3]]"
0.08277,0.0564,0.05114,0.05234,0.0502,0.04944,0.04856,0.04398,0.04793,0.05035,0.04962,0.05094,0.05056,0.04951,0.04846,0.04894,0.0515,0.0516,0.05137,0.0637,0.06383,0.0623,0.06084,0.05059,0.05737,0.05712,0.05658,0.05291,0.04693,0.04605,0.04353,0.03224,0.04244,0.04576,0.04337,0.04846,0.05399,0.07096,0.08439,0.09244,0.08913,0.10968,0.13933,0.12494,0.10012,0.1134,0.10825,0.09673,0.306251694,0.284351853,0.279807195,0.288580599,0.299490573,0.291603186,0.284925209,0.283017908,0.262766244,0.25673364,0.256361079,0.242632733,0.24529144,0.245225943,0.24932087,0.248606499,0.254480967,0.263232544,0.271287617,0.272261019,0.295918697,0.308244687,0.309402276,0.314760293,0.305323791,0.289156831,0.278672777,0.267787527,0.269147254,0.264239782,0.261194313,0.258121867,0.240125356,0.245121395,0.234100511,0.224240226,0.223402123,0.230055539,0.24390223,0.248906546,0.256085243,0.261894212,0.269899588,0.276678731,0.286518017,0.298339109,0.305575164,0.315965973,1,"[[4], [1, 2, 3]]"
0.0564,0.05114,0.05234,0.0502,0.04944,0.04856,0.04398,0.04793,0.05035,0.04962,0.05094,0.05056,0.04951,0.04846,0.04894,0.0515,0.0516,0.05137,0.0637,0.06383,0.0623,0.06084,0.05059,0.05737,0.05712,0.05658,0.05291,0.04693,0.04605,0.04353,0.03224,0.04244,0.04576,0.04337,0.04846,0.05399,0.07096,0.08439,0.09244,0.08913,0.10968,0.13933,0.12494,0.10012,0.1134,0.10825,0.09673,0.09756,0.284351853,0.279807195,0.288580599,0.299490573,0.291603186,0.284925209,0.283017908,0.262766244,0.25673364,0.256361079,0.242632733,0.24529144,0.245225943,0.24932087,0.248606499,0.254480967,0.263232544,0.271287617,0.272261019,0.295918697,0.308244687,0.309402276,0.314760293,0.305323791,0.289156831,0.278672777,0.267787527,0.269147254,0.264239782,0.261194313,0.258121867,0.240125356,0.245121395,0.234100511,0.224240226,0.223402123,0.230055539,0.24390223,0.248906546,0.256085243,0.261894212,0.269899588,0.276678731,0.286518017,0.298339109,0.305575164,0.315965973,0.311373668,1,"[[4], [1, 2, 3]]"
0.05114,0.05234,0.0502,0.04944,0.04856,0.04398,0.04793,0.05035,0.04962,0.05094,0.05056,0.04951,0.04846,0.04894,0.0515,0.0516,0.05137,0.0637,0.06383,0.0623,0.06084,0.05059,0.05737,0.05712,0.05658,0.05291,0.04693,0.04605,0.04353,0.03224,0.04244,0.04576,0.04337,0.04846,0.05399,0.07096,0.08439,0.09244,0.08913,0.10968,0.13933,0.12494,0.10012,0.1134,0.10825,0.09673,0.09756,0.08938,0.279807195,0.288580599,0.299490573,0.291603186,0.284925209,0.283017908,0.262766244,0.25673364,0.256361079,0.242632733,0.24529144,0.245225943,0.24932087,0.248606499,0.254480967,0.263232544,0.271287617,0.272261019,0.295918697,0.308244687,0.309402276,0.314760293,0.305323791,0.289156831,0.278672777,0.267787527,0.269147254,0.264239782,0.261194313,0.258121867,0.240125356,0.245121395,0.234100511,0.224240226,0.223402123,0.230055539,0.24390223,0.248906546,0.256085243,0.261894212,0.269899588,0.276678731,0.286518017,0.298339109,0.305575164,0.315965973,0.311373668,0.295990536,1,"[[4], [1, 2, 3]]"
0.05234,0.0502,0.04944,0.04856,0.04398,0.04793,0.05035,0.04962,0.05094,0.05056,0.04951,0.04846,0.04894,0.0515,0.0516,0.05137,0.0637,0.06383,0.0623,0.06084,0.05059,0.05737,0.05712,0.05658,0.05291,0.04693,0.04605,0.04353,0.03224,0.04244,0.04576,0.04337,0.04846,0.05399,0.07096,0.08439,0.09244,0.08913,0.10968,0.13933,0.12494,0.10012,0.1134,0.10825,0.09673,0.09756,0.08938,0.07046,0.288580599,0.299490573,0.291603186,0.284925209,0.283017908,0.262766244,0.25673364,0.256361079,0.242632733,0.24529144,0.245225943,0.24932087,0.248606499,0.254480967,0.263232544,0.271287617,0.272261019,0.295918697,0.308244687,0.309402276,0.314760293,0.305323791,0.289156831,0.278672777,0.267787527,0.269147254,0.264239782,0.261194313,0.258121867,0.240125356,0.245121395,0.234100511,0.224240226,0.223402123,0.230055539,0.24390223,0.248906546,0.256085243,0.261894212,0.269899588,0.276678731,0.286518017,0.298339109,0.305575164,0.315965973,0.311373668,0.295990536,0.293222811,1,"[[4], [1, 2, 3]]"
0.0502,0.04944,0.04856,0.04398,0.04793,0.05035,0.04962,0.05094,0.05056,0.04951,0.04846,0.04894,0.0515,0.0516,0.05137,0.0637,0.06383,0.0623,0.06084,0.05059,0.05737,0.05712,0.05658,0.05291,0.04693,0.04605,0.04353,0.03224,0.04244,0.04576,0.04337,0.04846,0.05399,0.07096,0.08439,0.09244,0.08913,0.10968,0.13933,0.12494,0.10012,0.1134,0.10825,0.09673,0.09756,0.08938,0.07046,0.06767,0.299490573,0.291603186,0.284925209,0.283017908,0.262766244,0.25673364,0.256361079,0.242632733,0.24529144,0.245225943,0.24932087,0.248606499,0.254480967,0.263232544,0.271287617,0.272261019,0.295918697,0.308244687,0.309402276,0.314760293,0.305323791,0.289156831,0.278672777,0.267787527,0.269147254,0.264239782,0.261194313,0.258121867,0.240125356,0.245121395,0.234100511,0.224240226,0.223402123,0.230055539,0.24390223,0.248906546,0.256085243,0.261894212,0.269899588,0.276678731,0.286518017,0.298339109,0.305575164,0.315965973,0.311373668,0.295990536,0.293222811,0.299033274,1,"[[4], [1, 2, 3]]"
0.04944,0.04856,0.04398,0.04793,0.05035,0.04962,0.05094,0.05056,0.04951,0.04846,0.04894,0.0515,0.0516,0.05137,0.0637,0.06383,0.0623,0.06084,0.05059,0.05737,0.05712,0.05658,0.05291,0.04693,0.04605,0.04353,0.03224,0.04244,0.04576,0.04337,0.04846,0.05399,0.07096,0.08439,0.09244,0.08913,0.10968,0.13933,0.12494,0.10012,0.1134,0.10825,0.09673,0.09756,0.08938,0.07046,0.06767,0.0687,0.291603186,0.284925209,0.283017908,0.262766244,0.25673364,0.256361079,0.242632733,0.24529144,0.245225943,0.24932087,0.248606499,0.254480967,0.263232544,0.271287617,0.272261019,0.295918697,0.308244687,0.309402276,0.314760293,0.305323791,0.289156831,0.278672777,0.267787527,0.269147254,0.264239782,0.261194313,0.258121867,0.240125356,0.245121395,0.234100511,0.224240226,0.223402123,0.230055539,0.24390223,0.248906546,0.256085243,0.261894212,0.269899588,0.276678731,0.286518017,0.298339109,0.305575164,0.315965973,0.311373668,0.295990536,0.293222811,0.299033274,0.303603345,1,"[[4], [1, 2, 3]]"
0.04856,0.04398,0.04793,0.05035,0.04962,0.05094,0.05056,0.04951,0.04846,0.04894,0.0515,0.0516,0.05137,0.0637,0.06383,0.0623,0.06084,0.05059,0.05737,0.05712,0.05658,0.05291,0.04693,0.04605,0.04353,0.03224,0.04244,0.04576,0.04337,0.04846,0.05399,0.07096,0.08439,0.09244,0.08913,0.10968,0.13933,0.12494,0.10012,0.1134,0.10825,0.09673,0.09756,0.08938,0.07046,0.06767,0.0687,0.06794,0.284925209,0.283017908,0.262766244,0.25673364,0.256361079,0.242632733,0.24529144,0.245225943,0.24932087,0.248606499,0.254480967,0.263232544,0.271287617,0.272261019,0.295918697,0.308244687,0.309402276,0.314760293,0.305323791,0.289156831,0.278672777,0.267787527,0.269147254,0.264239782,0.261194313,0.258121867,0.240125356,0.245121395,0.234100511,0.224240226,0.223402123,0.230055539,0.24390223,0.248906546,0.256085243,0.261894212,0.269899588,0.276678731,0.286518017,0.298339109,0.305575164,0.315965973,0.311373668,0.295990536,0.293222811,0.299033274,0.303603345,0.303739753,1,"[[4], [1, 2, 3]]"
0.04398,0.04793,0.05035,0.04962,0.05094,0.05056,0.04951,0.04846,0.04894,0.0515,0.0516,0.05137,0.0637,0.06383,0.0623,0.06084,0.05059,0.05737,0.05712,0.05658,0.05291,0.04693,0.04605,0.04353,0.03224,0.04244,0.04576,0.04337,0.04846,0.05399,0.07096,0.08439,0.09244,0.08913,0.10968,0.13933,0.12494,0.10012,0.1134,0.10825,0.09673,0.09756,0.08938,0.07046,0.06767,0.0687,0.06794,0.0725,0.283017908,0.262766244,0.25673364,0.256361079,0.242632733,0.24529144,0.245225943,0.24932087,0.248606499,0.254480967,0.263232544,0.271287617,0.272261019,0.295918697,0.308244687,0.309402276,0.314760293,0.305323791,0.289156831,0.278672777,0.267787527,0.269147254,0.264239782,0.261194313,0.258121867,0.240125356,0.245121395,0.234100511,0.224240226,0.223402123,0.230055539,0.24390223,0.248906546,0.256085243,0.261894212,0.269899588,0.276678731,0.286518017,0.298339109,0.305575164,0.315965973,0.311373668,0.295990536,0.293222811,0.299033274,0.303603345,0.303739753,0.297797165,1,"[[4], [1, 2, 3]]"
0.04793,0.05035,0.04962,0.05094,0.05056,0.04951,0.04846,0.04894,0.0515,0.0516,0.05137,0.0637,0.06383,0.0623,0.06084,0.05059,0.05737,0.05712,0.05658,0.05291,0.04693,0.04605,0.04353,0.03224,0.04244,0.04576,0.04337,0.04846,0.05399,0.07096,0.08439,0.09244,0.08913,0.10968,0.13933,0.12494,0.10012,0.1134,0.10825,0.09673,0.09756,0.08938,0.07046,0.06767,0.0687,0.06794,0.0725,0.10276,0.262766244,0.25673364,0.256361079,0.242632733,0.24529144,0.245225943,0.24932087,0.248606499,0.254480967,0.263232544,0.271287617,0.272261019,0.295918697,0.308244687,0.309402276,0.314760293,0.305323791,0.289156831,0.278672777,0.267787527,0.269147254,0.264239782,0.261194313,0.258121867,0.240125356,0.245121395,0.234100511,0.224240226,0.223402123,0.230055539,0.24390223,0.248906546,0.256085243,0.261894212,0.269899588,0.276678731,0.286518017,0.298339109,0.305575164,0.315965973,0.311373668,0.295990536,0.293222811,0.299033274,0.303603345,0.303739753,0.297797165,0.286653066,1,"[[4], [1, 2, 3]]"
0.05035,0.04962,0.05094,0.05056,0.04951,0.04846,0.04894,0.0515,0.0516,0.05137,0.0637,0.06383,0.0623,0.06084,0.05059,0.05737,0.05712,0.05658,0.05291,0.04693,0.04605,0.04353,0.03224,0.04244,0.04576,0.04337,0.04846,0.05399,0.07096,0.08439,0.09244,0.08913,0.10968,0.13933,0.12494,0.10012,0.1134,0.10825,0.09673,0.09756,0.08938,0.07046,0.06767,0.0687,0.06794,0.0725,0.10276,0.08309,0.25673364,0.256361079,0.242632733,0.24529144,0.245225943,0.24932087,0.248606499,0.254480967,0.263232544,0.271287617,0.272261019,0.295918697,0.308244687,0.309402276,0.314760293,0.305323791,0.289156831,0.278672777,0.267787527,0.269147254,0.264239782,0.261194313,0.258121867,0.240125356,0.245121395,0.234100511,0.224240226,0.223402123,0.230055539,0.24390223,0.248906546,0.256085243,0.261894212,0.269899588,0.276678731,0.286518017,0.298339109,0.305575164,0.315965973,0.311373668,0.295990536,0.293222811,0.299033274,0.303603345,0.303739753,0.297797165,0.286653066,0.274314369,1,"[[4], [1, 2, 3]]"
0.04962,0.05094,0.05056,0.04951,0.04846,0.04894,0.0515,0.0516,0.05137,0.0637,0.06383,0.0623,0.06084,0.05059,0.05737,0.05712,0.05658,0.05291,0.04693,0.04605,0.04353,0.03224,0.04244,0.04576,0.04337,0.04846,0.05399,0.07096,0.08439,0.09244,0.08913,0.10968,0.13933,0.12494,0.10012,0.1134,0.10825,0.09673,0.09756,0.08938,0.07046,0.06767,0.0687,0.06794,0.0725,0.10276,0.08309,0.10768,0.256361079,0.242632733,0.24529144,0.245225943,0.24932087,0.248606499,0.254480967,0.263232544,0.271287617,0.272261019,0.295918697,0.308244687,0.309402276,0.314760293,0.305323791,0.289156831,0.278672777,0.267787527,0.269147254,0.264239782,0.261194313,0.258121867,0.240125356,0.245121395,0.234100511,0.224240226,0.223402123,0.230055539,0.24390223,0.248906546,0.256085243,0.261894212,0.269899588,0.276678731,0.286518017,0.298339109,0.305575164,0.315965973,0.311373668,0.295990536,0.293222811,0.299033274,0.303603345,0.303739753,0.297797165,0.286653066,0.274314369,0.273822975,1,"[[4], [1, 2, 3]]"
0.05094,0.05056,0.04951,0.04846,0.04894,0.0515,0.0516,0.05137,0.0637,0.06383,0.0623,0.06084,0.05059,0.05737,0.05712,0.05658,0.05291,0.04693,0.04605,0.04353,0.03224,0.04244,0.04576,0.04337,0.04846,0.05399,0.07096,0.08439,0.09244,0.08913,0.10968,0.13933,0.12494,0.10012,0.1134,0.10825,0.09673,0.09756,0.08938,0.07046,0.06767,0.0687,0.06794,0.0725,0.10276,0.08309,0.10768,0.12615,0.242632733,0.24529144,0.245225943,0.24932087,0.248606499,0.254480967,0.263232544,0.271287617,0.272261019,0.295918697,0.308244687,0.309402276,0.314760293,0.305323791,0.289156831,0.278672777,0.267787527,0.269147254,0.264239782,0.261194313,0.258121867,0.240125356,0.245121395,0.234100511,0.224240226,0.223402123,0.230055539,0.24390223,0.248906546,0.256085243,0.261894212,0.269899588,0.276678731,0.286518017,0.298339109,0.305575164,0.315965973,0.311373668,0.295990536,0.293222811,0.299033274,0.303603345,0.303739753,0.297797165,0.286653066,0.274314369,0.273822975,0.269100609,1,"[[4], [1, 2, 3]]"
0.05056,0.04951,0.04846,0.04894,0.0515,0.0516,0.05137,0.0637,0.06383,0.0623,0.06084,0.05059,0.05737,0.05712,0.05658,0.05291,0.04693,0.04605,0.04353,0.03224,0.04244,0.04576,0.04337,0.04846,0.05399,0.07096,0.08439,0.09244,0.08913,0.10968,0.13933,0.12494,0.10012,0.1134,0.10825,0.09673,0.09756,0.08938,0.07046,0.06767,0.0687,0.06794,0.0725,0.10276,0.08309,0.10768,0.12615,0.15361,0.24529144,0.245225943,0.24932087,0.248606499,0.254480967,0.263232544,0.271287617,0.272261019,0.295918697,0.308244687,0.309402276,0.314760293,0.305323791,0.289156831,0.278672777,0.267787527,0.269147254,0.264239782,0.261194313,0.258121867,0.240125356,0.245121395,0.234100511,0.224240226,0.223402123,0.230055539,0.24390223,0.248906546,0.256085243,0.261894212,0.269899588,0.276678731,0.286518017,0.298339109,0.305575164,0.315965973,0.311373668,0.295990536,0.293222811,0.299033274,0.303603345,0.303739753,0.297797165,0.286653066,0.274314369,0.273822975,0.269100609,0.268983702,1,"[[4], [1, 2, 3]]"
0.04951,0.04846,0.04894,0.0515,0.0516,0.05137,0.0637,0.06383,0.0623,0.06084,0.05059,0.05737,0.05712,0.05658,0.05291,0.04693,0.04605,0.04353,0.03224,0.04244,0.04576,0.04337,0.04846,0.05399,0.07096,0.08439,0.09244,0.08913,0.10968,0.13933,0.12494,0.10012,0.1134,0.10825,0.09673,0.09756,0.08938,0.07046,0.06767,0.0687,0.06794,0.0725,0.10276,0.08309,0.10768,0.12615,0.15361,0.16858,0.245225943,0.24932087,0.248606499,0.254480967,0.263232544,0.271287617,0.272261019,0.295918697,0.308244687,0.309402276,0.314760293,0.305323791,0.289156831,0.278672777,0.267787527,0.269147254,0.264239782,0.261194313,0.258121867,0.240125356,0.245121395,0.234100511,0.224240226,0.223402123,0.230055539,0.24390223,0.248906546,0.256085243,0.261894212,0.269899588,0.276678731,0.286518017,0.298339109,0.305575164,0.315965973,0.311373668,0.295990536,0.293222811,0.299033274,0.303603345,0.303739753,0.297797165,0.286653066,0.274314369,0.273822975,0.269100609,0.268983702,0.273870789,1,"[[4], [1, 2, 3]]"
0.04846,0.04894,0.0515,0.0516,0.05137,0.0637,0.06383,0.0623,0.06084,0.05059,0.05737,0.05712,0.05658,0.05291,0.04693,0.04605,0.04353,0.03224,0.04244,0.04576,0.04337,0.04846,0.05399,0.07096,0.08439,0.09244,0.08913,0.10968,0.13933,0.12494,0.10012,0.1134,0.10825,0.09673,0.09756,0.08938,0.07046,0.06767,0.0687,0.06794,0.0725,0.10276,0.08309,0.10768,0.12615,0.15361,0.16858,0.12707,0.24932087,0.248606499,0.254480967,0.263232544,0.271287617,0.272261019,0.295918697,0.308244687,0.309402276,0.314760293,0.305323791,0.289156831,0.278672777,0.267787527,0.269147254,0.264239782,0.261194313,0.258121867,0.240125356,0.245121395,0.234100511,0.224240226,0.223402123,0.230055539,0.24390223,0.248906546,0.256085243,0.261894212,0.269899588,0.276678731,0.286518017,0.298339109,0.305575164,0.315965973,0.311373668,0.295990536,0.293222811,0.299033274,0.303603345,0.303739753,0.297797165,0.286653066,0.274314369,0.273822975,0.269100609,0.268983702,0.273870789,0.277681439,1,"[[4], [1, 2, 3]]"
0.04894,0.0515,0.0516,0.05137,0.0637,0.06383,0.0623,0.06084,0.05059,0.05737,0.05712,0.05658,0.05291,0.04693,0.04605,0.04353,0.03224,0.04244,0.04576,0.04337,0.04846,0.05399,0.07096,0.08439,0.09244,0.08913,0.10968,0.13933,0.12494,0.10012,0.1134,0.10825,0.09673,0.09756,0.08938,0.07046,0.06767,0.0687,0.06794,0.0725,0.10276,0.08309,0.10768,0.12615,0.15361,0.16858,0.12707,0.1196,0.248606499,0.254480967,0.263232544,0.271287617,0.272261019,0.295918697,0.308244687,0.309402276,0.314760293,0.305323791,0.289156831,0.278672777,0.267787527,0.269147254,0.264239782,0.261194313,0.258121867,0.240125356,0.245121395,0.234100511,0.224240226,0.223402123,0.230055539,0.24390223,0.248906546,0.256085243,0.261894212,0.269899588,0.276678731,0.286518017,0.298339109,0.305575164,0.315965973,0.311373668,0.295990536,0.293222811,0.299033274,0.303603345,0.303739753,0.297797165,0.286653066,0.274314369,0.273822975,0.269100609,0.268983702,0.273870789,0.277681439,0.276364485,1,"[[4], [1, 2, 3]]"
0.0515,0.0516,0.05137,0.0637,0.06383,0.0623,0.06084,0.05059,0.05737,0.05712,0.05658,0.05291,0.04693,0.04605,0.04353,0.03224,0.04244,0.04576,0.04337,0.04846,0.05399,0.07096,0.08439,0.09244,0.08913,0.10968,0.13933,0.12494,0.10012,0.1134,0.10825,0.09673,0.09756,0.08938,0.07046,0.06767,0.0687,0.06794,0.0725,0.10276,0.08309,0.10768,0.12615,0.15361,0.16858,0.12707,0.1196,0.11477,0.254480967,0.263232544,0.271287617,0.272261019,0.295918697,0.308244687,0.309402276,0.314760293,0.305323791,0.289156831,0.278672777,0.267787527,0.269147254,0.264239782,0.261194313,0.258121867,0.240125356,0.245121395,0.234100511,0.224240226,0.223402123,0.230055539,0.24390223,0.248906546,0.256085243,0.261894212,0.269899588,0.276678731,0.286518017,0.298339109,0.305575164,0.315965973,0.311373668,0.295990536,0.293222811,0.299033274,0.303603345,0.303739753,0.297797165,0.286653066,0.274314369,0.273822975,0.269100609,0.268983702,0.273870789,0.277681439,0.276364485,0.279374322,1,"[[4], [1, 2, 3]]"
0.0516,0.05137,0.0637,0.06383,0.0623,0.06084,0.05059,0.05737,0.05712,0.05658,0.05291,0.04693,0.04605,0.04353,0.03224,0.04244,0.04576,0.04337,0.04846,0.05399,0.07096,0.08439,0.09244,0.08913,0.10968,0.13933,0.12494,0.10012,0.1134,0.10825,0.09673,0.09756,0.08938,0.07046,0.06767,0.0687,0.06794,0.0725,0.10276,0.08309,0.10768,0.12615,0.15361,0.16858,0.12707,0.1196,0.11477,0.12472,0.263232544,0.271287617,0.272261019,0.295918697,0.308244687,0.309402276,0.314760293,0.305323791,0.289156831,0.278672777,0.267787527,0.269147254,0.264239782,0.261194313,0.258121867,0.240125356,0.245121395,0.234100511,0.224240226,0.223402123,0.230055539,0.24390223,0.248906546,0.256085243,0.261894212,0.269899588,0.276678731,0.286518017,0.298339109,0.305575164,0.315965973,0.311373668,0.295990536,0.293222811,0.299033274,0.303603345,0.303739753,0.297797165,0.286653066,0.274314369,0.273822975,0.269100609,0.268983702,0.273870789,0.277681439,0.276364485,0.279374322,0.280339103,1,"[[4], [1, 2, 3]]"
0.05137,0.0637,0.06383,0.0623,0.06084,0.05059,0.05737,0.05712,0.05658,0.05291,0.04693,0.04605,0.04353,0.03224,0.04244,0.04576,0.04337,0.04846,0.05399,0.07096,0.08439,0.09244,0.08913,0.10968,0.13933,0.12494,0.10012,0.1134,0.10825,0.09673,0.09756,0.08938,0.07046,0.06767,0.0687,0.06794,0.0725,0.10276,0.08309,0.10768,0.12615,0.15361,0.16858,0.12707,0.1196,0.11477,0.12472,0.08242,0.271287617,0.272261019,0.295918697,0.308244687,0.309402276,0.314760293,0.305323791,0.289156831,0.278672777,0.267787527,0.269147254,0.264239782,0.261194313,0.258121867,0.240125356,0.245121395,0.234100511,0.224240226,0.223402123,0.230055539,0.24390223,0.248906546,0.256085243,0.261894212,0.269899588,0.276678731,0.286518017,0.298339109,0.305575164,0.315965973,0.311373668,0.295990536,0.293222811,0.299033274,0.303603345,0.303739753,0.297797165,0.286653066,0.274314369,0.273822975,0.269100609,0.268983702,0.273870789,0.277681439,0.276364485,0.279374322,0.280339103,0.286730099,1,"[[4], [1, 2, 3]]"
0.0637,0.06383,0.0623,0.06084,0.05059,0.05737,0.05712,0.05658,0.05291,0.04693,0.04605,0.04353,0.03224,0.04244,0.04576,0.04337,0.04846,0.05399,0.07096,0.08439,0.09244,0.08913,0.10968,0.13933,0.12494,0.10012,0.1134,0.10825,0.09673,0.09756,0.08938,0.07046,0.06767,0.0687,0.06794,0.0725,0.10276,0.08309,0.10768,0.12615,0.15361,0.16858,0.12707,0.1196,0.11477,0.12472,0.08242,0.08153,0.272261019,0.295918697,0.308244687,0.309402276,0.314760293,0.305323791,0.289156831,0.278672777,0.267787527,0.269147254,0.264239782,0.261194313,0.258121867,0.240125356,0.245121395,0.234100511,0.224240226,0.223402123,0.230055539,0.24390223,0.248906546,0.256085243,0.261894212,0.269899588,0.276678731,0.286518017,0.298339109,0.305575164,0.315965973,0.311373668,0.295990536,0.293222811,0.299033274,0.303603345,0.303739753,0.297797165,0.286653066,0.274314369,0.273822975,0.269100609,0.268983702,0.273870789,0.277681439,0.276364485,0.279374322,0.280339103,0.286730099,0.285596266,1,"[[4], [1, 2, 3]]"
0.06383,0.0623,0.06084,0.05059,0.05737,0.05712,0.05658,0.05291,0.04693,0.04605,0.04353,0.03224,0.04244,0.04576,0.04337,0.04846,0.05399,0.07096,0.08439,0.09244,0.08913,0.10968,0.13933,0.12494,0.10012,0.1134,0.10825,0.09673,0.09756,0.08938,0.07046,0.06767,0.0687,0.06794,0.0725,0.10276,0.08309,0.10768,0.12615,0.15361,0.16858,0.12707,0.1196,0.11477,0.12472,0.08242,0.08153,0.07574,0.295918697,0.308244687,0.309402276,0.314760293,0.305323791,0.289156831,0.278672777,0.267787527,0.269147254,0.264239782,0.261194313,0.258121867,0.240125356,0.245121395,0.234100511,0.224240226,0.223402123,0.230055539,0.24390223,0.248906546,0.256085243,0.261894212,0.269899588,0.276678731,0.286518017,0.298339109,0.305575164,0.315965973,0.311373668,0.295990536,0.293222811,0.299033274,0.303603345,0.303739753,0.297797165,0.286653066,0.274314369,0.273822975,0.269100609,0.268983702,0.273870789,0.277681439,0.276364485,0.279374322,0.280339103,0.286730099,0.285596266,0.281832293,1,"[[4], [1, 2, 3]]"
0.0623,0.06084,0.05059,0.05737,0.05712,0.05658,0.05291,0.04693,0.04605,0.04353,0.03224,0.04244,0.04576,0.04337,0.04846,0.05399,0.07096,0.08439,0.09244,0.08913,0.10968,0.13933,0.12494,0.10012,0.1134,0.10825,0.09673,0.09756,0.08938,0.07046,0.06767,0.0687,0.06794,0.0725,0.10276,0.08309,0.10768,0.12615,0.15361,0.16858,0.12707,0.1196,0.11477,0.12472,0.08242,0.08153,0.07574,0.0814,0.308244687,0.309402276,0.314760293,0.305323791,0.289156831,0.278672777,0.267787527,0.269147254,0.264239782,0.261194313,0.258121867,0.240125356,0.245121395,0.234100511,0.224240226,0.223402123,0.230055539,0.24390223,0.248906546,0.256085243,0.261894212,0.269899588,0.276678731,0.286518017,0.298339109,0.305575164,0.315965973,0.311373668,0.295990536,0.293222811,0.299033274,0.303603345,0.303739753,0.297797165,0.286653066,0.274314369,0.273822975,0.269100609,0.268983702,0.273870789,0.277681439,0.276364485,0.279374322,0.280339103,0.286730099,0.285596266,0.281832293,0.289710405,1,"[[4], [1, 2, 3]]"
